case,T,J,value
policy,T6778,CHP_w-pellet,1.544041450777202
policy,T6778,CHP_w-waste,1.3018322082931535
policy,T6778,FF_solar,2.2222222222222223
policy,T6778,FF_industry,1.0
policy,T6778,HOB_biofuel,0.970873786407767
policy,T6778,HOB_elec,1.0101010101010102
policy,T6778,HOB_gasoil,0.970873786407767
policy,T6778,HOB_muniwaste,0.9469696969696969
policy,T6778,HOB_natgas,0.970873786407767
policy,T6778,HOB_straw,0.970873786407767
policy,T6778,HOB_w-chip,0.8771929824561404
policy,T6778,HOB_w-pellet,0.9891196834817014
policy,T6778,HOB_w-waste,0.8771929824561404
policy,T6778,HP_ambient,0.35248501938667604
policy,T6778,HP_industry,0.3221649484536082
policy,T6778,HR_S-near,0.3038590094196293
policy,T6778,HR_S-far,0.3038590094196293
policy,T6778,HR_M-near,0.27122321670735017
policy,T6778,HR_M-far,0.27122321670735017
policy,T6778,HR_L-near,0.24509803921568626
policy,T6778,HR_L-far,0.24509803921568626
policy,T6898,CHP_biofuel,2.0969560315670797
policy,T6898,CHP_coal,1.7358490566037734
policy,T6898,CHP_muniwaste,1.2732615083251715
policy,T6898,CHP_natgas,2.70906949352179
policy,T6898,CHP_straw,1.453252032520325
policy,T6898,CHP_w-chip,1.3018322082931535
policy,T6898,CHP_w-pellet,1.544041450777202
policy,T6898,CHP_w-waste,1.3018322082931535
policy,T6898,FF_solar,2.2222222222222223
policy,T6898,FF_industry,1.0
policy,T6898,HOB_biofuel,0.970873786407767
policy,T6898,HOB_elec,1.0101010101010102
policy,T6898,HOB_gasoil,0.970873786407767
policy,T6898,HOB_muniwaste,0.9469696969696969
policy,T6898,HOB_natgas,0.970873786407767
policy,T6898,HOB_straw,0.970873786407767
policy,T6898,HOB_w-chip,0.8771929824561404
policy,T6898,HOB_w-pellet,0.9891196834817014
policy,T6898,HOB_w-waste,0.8771929824561404
policy,T6898,HP_ambient,0.37453183520599254
policy,T6898,HP_industry,0.3253090435914119
policy,T6898,HR_S-near,0.30703101013202333
policy,T6898,HR_S-far,0.30703101013202333
policy,T6898,HR_M-near,0.273972602739726
policy,T6898,HR_M-far,0.273972602739726
policy,T6898,HR_L-near,0.2475860361475613
policy,T6898,HR_L-far,0.2475860361475613
policy,T7018,CHP_biofuel,2.0969560315670797
policy,T7018,CHP_coal,1.7358490566037734
policy,T7018,CHP_muniwaste,1.2732615083251715
policy,T7018,CHP_natgas,2.70906949352179
policy,T7018,CHP_straw,1.453252032520325
policy,T7018,CHP_w-chip,1.3018322082931535
policy,T7018,CHP_w-pellet,1.544041450777202
policy,T7018,CHP_w-waste,1.3018322082931535
policy,T7018,FF_solar,2.2222222222222223
policy,T7018,FF_industry,1.0
policy,T7018,HOB_biofuel,0.970873786407767
policy,T7018,HOB_elec,1.0101010101010102
policy,T7018,HOB_gasoil,0.970873786407767
policy,T7018,HOB_muniwaste,0.9469696969696969
policy,T7018,HOB_natgas,0.970873786407767
policy,T7018,HOB_straw,0.970873786407767
policy,T7018,HOB_w-chip,0.8771929824561404
policy,T7018,HOB_w-pellet,0.9891196834817014
policy,T7018,HOB_w-waste,0.8771929824561404
policy,T7018,HP_ambient,0.3990422984836393
policy,T7018,HP_industry,0.3253090435914119
policy,T7018,HR_S-near,0.30703101013202333
policy,T7018,HR_S-far,0.30703101013202333
policy,T7018,HR_M-near,0.273972602739726
policy,T7018,HR_M-far,0.273972602739726
policy,T7018,HR_L-near,0.2475860361475613
policy,T7018,HR_L-far,0.2475860361475613
policy,T7138,CHP_biofuel,2.0969560315670797
policy,T7138,CHP_coal,1.7358490566037734
policy,T7138,CHP_muniwaste,1.2732615083251715
policy,T7138,CHP_natgas,2.70906949352179
policy,T7138,CHP_straw,1.453252032520325
policy,T7138,CHP_w-chip,1.3018322082931535
policy,T7138,CHP_w-pellet,1.544041450777202
policy,T7138,CHP_w-waste,1.3018322082931535
policy,T7138,FF_solar,2.2222222222222223
policy,T7138,FF_industry,1.0
policy,T7138,HOB_biofuel,0.970873786407767
policy,T7138,HOB_elec,1.0101010101010102
policy,T7138,HOB_gasoil,0.970873786407767
policy,T7138,HOB_muniwaste,0.9469696969696969
policy,T7138,HOB_natgas,0.970873786407767
policy,T7138,HOB_straw,0.970873786407767
policy,T7138,HOB_w-chip,0.8771929824561404
policy,T7138,HOB_w-pellet,0.9891196834817014
policy,T7138,HOB_w-waste,0.8771929824561404
policy,T7138,HP_ambient,0.37579857196542654
policy,T7138,HP_industry,0.3253090435914119
policy,T7138,HR_S-near,0.30703101013202333
policy,T7138,HR_S-far,0.30703101013202333
policy,T7138,HR_M-near,0.273972602739726
policy,T7138,HR_M-far,0.273972602739726
policy,T7138,HR_L-near,0.2475860361475613
policy,T7138,HR_L-far,0.2475860361475613
policy,T7258,CHP_biofuel,2.0969560315670797
policy,T7258,CHP_coal,1.7358490566037734
policy,T7258,CHP_muniwaste,1.2732615083251715
policy,T7258,CHP_natgas,2.70906949352179
policy,T7258,CHP_straw,1.453252032520325
policy,T7258,CHP_w-chip,1.3018322082931535
policy,T7258,CHP_w-pellet,1.544041450777202
policy,T7258,CHP_w-waste,1.3018322082931535
policy,T7258,FF_solar,2.2222222222222223
policy,T7258,FF_industry,1.0
policy,T7258,HOB_biofuel,0.970873786407767
policy,T7258,HOB_elec,1.0101010101010102
policy,T7258,HOB_gasoil,0.970873786407767
policy,T7258,HOB_muniwaste,0.9469696969696969
policy,T7258,HOB_natgas,0.970873786407767
policy,T7258,HOB_straw,0.970873786407767
policy,T7258,HOB_w-chip,0.8771929824561404
policy,T7258,HOB_w-pellet,0.9891196834817014
policy,T7258,HOB_w-waste,0.8771929824561404
policy,T7258,HP_ambient,0.36697247706422015
policy,T7258,HP_industry,0.3284072249589491
policy,T7258,HR_S-near,0.31017369727047145
policy,T7258,HR_S-far,0.31017369727047145
policy,T7258,HR_M-near,0.2767783005812344
policy,T7258,HR_M-far,0.2767783005812344
policy,T7258,HR_L-near,0.2501250625312656
policy,T7258,HR_L-far,0.2501250625312656
policy,T7378,CHP_biofuel,2.0969560315670797
policy,T7378,CHP_coal,1.7358490566037734
policy,T7378,CHP_muniwaste,1.2732615083251715
policy,T7378,CHP_natgas,2.70906949352179
policy,T7378,CHP_straw,1.453252032520325
policy,T7378,CHP_w-chip,1.3018322082931535
policy,T7378,CHP_w-pellet,1.544041450777202
policy,T7378,CHP_w-waste,1.3018322082931535
policy,T7378,FF_solar,2.2222222222222223
policy,T7378,FF_industry,1.0
policy,T7378,HOB_biofuel,0.970873786407767
policy,T7378,HOB_elec,1.0101010101010102
policy,T7378,HOB_gasoil,0.970873786407767
policy,T7378,HOB_muniwaste,0.9469696969696969
policy,T7378,HOB_natgas,0.970873786407767
policy,T7378,HOB_straw,0.970873786407767
policy,T7378,HOB_w-chip,0.8771929824561404
policy,T7378,HOB_w-pellet,0.9891196834817014
policy,T7378,HOB_w-waste,0.8771929824561404
policy,T7378,HP_ambient,0.3872966692486445
policy,T7378,HP_industry,0.33178500331785005
policy,T7378,HR_S-near,0.31347962382445144
policy,T7378,HR_S-far,0.31347962382445144
policy,T7378,HR_M-near,0.27979854504756574
policy,T7378,HR_M-far,0.27979854504756574
policy,T7378,HR_L-near,0.2527805864509606
policy,T7378,HR_L-far,0.2527805864509606
policy,T7498,CHP_biofuel,2.0969560315670797
policy,T7498,CHP_coal,1.7358490566037734
policy,T7498,CHP_muniwaste,1.2732615083251715
policy,T7498,CHP_natgas,2.70906949352179
policy,T7498,CHP_straw,1.453252032520325
policy,T7498,CHP_w-chip,1.3018322082931535
policy,T7498,CHP_w-pellet,1.544041450777202
policy,T7498,CHP_w-waste,1.3018322082931535
policy,T7498,FF_solar,2.2222222222222223
policy,T7498,FF_industry,1.0
policy,T7498,HOB_biofuel,0.970873786407767
policy,T7498,HOB_elec,1.0101010101010102
policy,T7498,HOB_gasoil,0.970873786407767
policy,T7498,HOB_muniwaste,0.9469696969696969
policy,T7498,HOB_natgas,0.970873786407767
policy,T7498,HOB_straw,0.970873786407767
policy,T7498,HOB_w-chip,0.8771929824561404
policy,T7498,HOB_w-pellet,0.9891196834817014
policy,T7498,HOB_w-waste,0.8771929824561404
policy,T7498,HP_ambient,0.3853564547206165
policy,T7498,HP_industry,0.3348961821835231
policy,T7498,HR_S-near,0.31665611146295125
policy,T7498,HR_S-far,0.31665611146295125
policy,T7498,HR_M-near,0.2825656965244419
policy,T7498,HR_M-far,0.2825656965244419
policy,T7498,HR_L-near,0.2552974214960429
policy,T7498,HR_L-far,0.2552974214960429
policy,T7618,CHP_biofuel,2.0969560315670797
policy,T7618,CHP_coal,1.7358490566037734
policy,T7618,CHP_muniwaste,1.2732615083251715
policy,T7618,CHP_natgas,2.70906949352179
policy,T7618,CHP_straw,1.453252032520325
policy,T7618,CHP_w-chip,1.3018322082931535
policy,T7618,CHP_w-pellet,1.544041450777202
policy,T7618,CHP_w-waste,1.3018322082931535
policy,T7618,FF_solar,2.2222222222222223
policy,T7618,FF_industry,1.0
policy,T7618,HOB_biofuel,0.970873786407767
policy,T7618,HOB_elec,1.0101010101010102
policy,T7618,HOB_gasoil,0.970873786407767
policy,T7618,HOB_muniwaste,0.9469696969696969
policy,T7618,HOB_natgas,0.970873786407767
policy,T7618,HOB_straw,0.970873786407767
policy,T7618,HOB_w-chip,0.8771929824561404
policy,T7618,HOB_w-pellet,0.9891196834817014
policy,T7618,HOB_w-waste,0.8771929824561404
policy,T7618,HP_ambient,0.4042037186742118
policy,T7618,HP_industry,0.3348961821835231
policy,T7618,HR_S-near,0.31665611146295125
policy,T7618,HR_S-far,0.31665611146295125
policy,T7618,HR_M-near,0.2825656965244419
policy,T7618,HR_M-far,0.2825656965244419
policy,T7618,HR_L-near,0.2552974214960429
policy,T7618,HR_L-far,0.2552974214960429
policy,T7738,CHP_biofuel,2.0969560315670797
policy,T7738,CHP_coal,1.7358490566037734
policy,T7738,CHP_muniwaste,1.2732615083251715
policy,T7738,CHP_natgas,2.70906949352179
policy,T7738,CHP_straw,1.453252032520325
policy,T7738,CHP_w-chip,1.3018322082931535
policy,T7738,CHP_w-pellet,1.544041450777202
policy,T7738,CHP_w-waste,1.3018322082931535
policy,T7738,FF_solar,2.2222222222222223
policy,T7738,FF_industry,1.0
policy,T7738,HOB_biofuel,0.970873786407767
policy,T7738,HOB_elec,1.0101010101010102
policy,T7738,HOB_gasoil,0.970873786407767
policy,T7738,HOB_muniwaste,0.9469696969696969
policy,T7738,HOB_natgas,0.970873786407767
policy,T7738,HOB_straw,0.970873786407767
policy,T7738,HOB_w-chip,0.8771929824561404
policy,T7738,HOB_w-pellet,0.9891196834817014
policy,T7738,HOB_w-waste,0.8771929824561404
policy,T7738,HP_ambient,0.4084967320261438
policy,T7738,HP_industry,0.3348961821835231
policy,T7738,HR_S-near,0.31665611146295125
policy,T7738,HR_S-far,0.31665611146295125
policy,T7738,HR_M-near,0.2825656965244419
policy,T7738,HR_M-far,0.2825656965244419
policy,T7738,HR_L-near,0.2552974214960429
policy,T7738,HR_L-far,0.2552974214960429
policy,T7858,CHP_biofuel,2.0969560315670797
policy,T7858,CHP_coal,1.7358490566037734
policy,T7858,CHP_muniwaste,1.2732615083251715
policy,T7858,CHP_natgas,2.70906949352179
policy,T7858,CHP_straw,1.453252032520325
policy,T7858,CHP_w-chip,1.3018322082931535
policy,T7858,CHP_w-pellet,1.544041450777202
policy,T7858,CHP_w-waste,1.3018322082931535
policy,T7858,FF_solar,2.2222222222222223
policy,T7858,FF_industry,1.0
policy,T7858,HOB_biofuel,0.970873786407767
policy,T7858,HOB_elec,1.0101010101010102
policy,T7858,HOB_gasoil,0.970873786407767
policy,T7858,HOB_muniwaste,0.9469696969696969
policy,T7858,HOB_natgas,0.970873786407767
policy,T7858,HOB_straw,0.970873786407767
policy,T7858,HOB_w-chip,0.8771929824561404
policy,T7858,HOB_w-pellet,0.9891196834817014
policy,T7858,HOB_w-waste,0.8771929824561404
policy,T7858,HP_ambient,0.41858518208455425
policy,T7858,HP_industry,0.33795201081446435
policy,T7858,HR_S-near,0.319693094629156
policy,T7858,HR_S-far,0.319693094629156
policy,T7858,HR_M-near,0.28530670470756064
policy,T7858,HR_M-far,0.28530670470756064
policy,T7858,HR_L-near,0.25779840164990975
policy,T7858,HR_L-far,0.25779840164990975
policy,T7978,CHP_biofuel,2.0969560315670797
policy,T7978,CHP_coal,1.7358490566037734
policy,T7978,CHP_muniwaste,1.2732615083251715
policy,T7978,CHP_natgas,2.70906949352179
policy,T7978,CHP_straw,1.453252032520325
policy,T7978,CHP_w-chip,1.3018322082931535
policy,T7978,CHP_w-pellet,1.544041450777202
policy,T7978,CHP_w-waste,1.3018322082931535
policy,T7978,FF_solar,2.2222222222222223
policy,T7978,FF_industry,1.0
policy,T7978,HOB_biofuel,0.970873786407767
policy,T7978,HOB_elec,1.0101010101010102
policy,T7978,HOB_gasoil,0.970873786407767
policy,T7978,HOB_muniwaste,0.9469696969696969
policy,T7978,HOB_natgas,0.970873786407767
policy,T7978,HOB_straw,0.970873786407767
policy,T7978,HOB_w-chip,0.8771929824561404
policy,T7978,HOB_w-pellet,0.9891196834817014
policy,T7978,HOB_w-waste,0.8771929824561404
policy,T7978,HP_ambient,0.46360686138154844
policy,T7978,HP_industry,0.34118048447628796
policy,T7978,HR_S-near,0.32310177705977383
policy,T7978,HR_S-far,0.32310177705977383
policy,T7978,HR_M-near,0.28826751225136926
policy,T7978,HR_M-far,0.28826751225136926
policy,T7978,HR_L-near,0.2604166666666667
policy,T7978,HR_L-far,0.2604166666666667
policy,T8098,CHP_biofuel,2.0969560315670797
policy,T8098,CHP_coal,1.7358490566037734
policy,T8098,CHP_muniwaste,1.2732615083251715
policy,T8098,CHP_natgas,2.70906949352179
policy,T8098,CHP_straw,1.453252032520325
policy,T8098,CHP_w-chip,1.3018322082931535
policy,T8098,CHP_w-pellet,1.544041450777202
policy,T8098,CHP_w-waste,1.3018322082931535
policy,T8098,FF_solar,2.2222222222222223
policy,T8098,FF_industry,1.0
policy,T8098,HOB_biofuel,0.970873786407767
policy,T8098,HOB_elec,1.0101010101010102
policy,T8098,HOB_gasoil,0.970873786407767
policy,T8098,HOB_muniwaste,0.9469696969696969
policy,T8098,HOB_natgas,0.970873786407767
policy,T8098,HOB_straw,0.970873786407767
policy,T8098,HOB_w-chip,0.8771929824561404
policy,T8098,HOB_w-pellet,0.9891196834817014
policy,T8098,HOB_w-waste,0.8771929824561404
policy,T8098,HP_ambient,0.4434589800443459
policy,T8098,HP_industry,0.34435261707988984
policy,T8098,HR_S-near,0.3261578604044358
policy,T8098,HR_S-far,0.3261578604044358
policy,T8098,HR_M-near,0.2910360884749709
policy,T8098,HR_M-far,0.2910360884749709
policy,T8098,HR_L-near,0.26288117770767616
policy,T8098,HR_L-far,0.26288117770767616
policy,T8218,CHP_biofuel,2.0969560315670797
policy,T8218,CHP_coal,1.7358490566037734
policy,T8218,CHP_muniwaste,1.2732615083251715
policy,T8218,CHP_natgas,2.70906949352179
policy,T8218,CHP_straw,1.453252032520325
policy,T8218,CHP_w-chip,1.3018322082931535
policy,T8218,CHP_w-pellet,1.544041450777202
policy,T8218,CHP_w-waste,1.3018322082931535
policy,T8218,FF_solar,2.2222222222222223
policy,T8218,FF_industry,1.0
policy,T8218,HOB_biofuel,0.970873786407767
policy,T8218,HOB_elec,1.0101010101010102
policy,T8218,HOB_gasoil,0.970873786407767
policy,T8218,HOB_muniwaste,0.9469696969696969
policy,T8218,HOB_natgas,0.970873786407767
policy,T8218,HOB_straw,0.970873786407767
policy,T8218,HOB_w-chip,0.8771929824561404
policy,T8218,HOB_w-pellet,0.9891196834817014
policy,T8218,HOB_w-waste,0.8771929824561404
policy,T8218,HP_ambient,0.43421623968736434
policy,T8218,HP_industry,0.34435261707988984
policy,T8218,HR_S-near,0.3261578604044358
policy,T8218,HR_S-far,0.3261578604044358
policy,T8218,HR_M-near,0.2910360884749709
policy,T8218,HR_M-far,0.2910360884749709
policy,T8218,HR_L-near,0.26288117770767616
policy,T8218,HR_L-far,0.26288117770767616
policy,T8338,CHP_biofuel,2.0969560315670797
policy,T8338,CHP_coal,1.7358490566037734
policy,T8338,CHP_muniwaste,1.2732615083251715
policy,T8338,CHP_natgas,2.70906949352179
policy,T8338,CHP_straw,1.453252032520325
policy,T8338,CHP_w-chip,1.3018322082931535
policy,T8338,CHP_w-pellet,1.544041450777202
policy,T8338,CHP_w-waste,1.3018322082931535
policy,T8338,FF_solar,2.2222222222222223
policy,T8338,FF_industry,1.0
policy,T8338,HOB_biofuel,0.970873786407767
policy,T8338,HOB_elec,1.0101010101010102
policy,T8338,HOB_gasoil,0.970873786407767
policy,T8338,HOB_muniwaste,0.9469696969696969
policy,T8338,HOB_natgas,0.970873786407767
policy,T8338,HOB_straw,0.970873786407767
policy,T8338,HOB_w-chip,0.8771929824561404
policy,T8338,HOB_w-pellet,0.9891196834817014
policy,T8338,HOB_w-waste,0.8771929824561404
policy,T8338,HP_ambient,0.4504504504504504
policy,T8338,HP_industry,0.34435261707988984
policy,T8338,HR_S-near,0.3261578604044358
policy,T8338,HR_S-far,0.3261578604044358
policy,T8338,HR_M-near,0.2910360884749709
policy,T8338,HR_M-far,0.2910360884749709
policy,T8338,HR_L-near,0.26288117770767616
policy,T8338,HR_L-far,0.26288117770767616
policy,T8458,CHP_biofuel,2.0969560315670797
policy,T8458,CHP_coal,1.7358490566037734
policy,T8458,CHP_muniwaste,1.2732615083251715
policy,T8458,CHP_natgas,2.70906949352179
policy,T8458,CHP_straw,1.453252032520325
policy,T8458,CHP_w-chip,1.3018322082931535
policy,T8458,CHP_w-pellet,1.544041450777202
policy,T8458,CHP_w-waste,1.3018322082931535
policy,T8458,FF_solar,2.2222222222222223
policy,T8458,FF_industry,1.0
policy,T8458,HOB_biofuel,0.970873786407767
policy,T8458,HOB_elec,1.0101010101010102
policy,T8458,HOB_gasoil,0.970873786407767
policy,T8458,HOB_muniwaste,0.9469696969696969
policy,T8458,HOB_natgas,0.970873786407767
policy,T8458,HOB_straw,0.970873786407767
policy,T8458,HOB_w-chip,0.8771929824561404
policy,T8458,HOB_w-pellet,0.9891196834817014
policy,T8458,HOB_w-waste,0.8771929824561404
policy,T8458,HP_ambient,0.4048582995951417
policy,T8458,HP_industry,0.3473428273706148
policy,T8458,HR_S-near,0.32916392363396973
policy,T8458,HR_S-far,0.32916392363396973
policy,T8458,HR_M-near,0.2937720329024677
policy,T8458,HR_M-far,0.2937720329024677
policy,T8458,HR_L-near,0.2653927813163482
policy,T8458,HR_L-far,0.2653927813163482
policy,T8578,CHP_biofuel,2.0969560315670797
policy,T8578,CHP_coal,1.7358490566037734
policy,T8578,CHP_muniwaste,1.2732615083251715
policy,T8578,CHP_natgas,2.70906949352179
policy,T8578,CHP_straw,1.453252032520325
policy,T8578,CHP_w-chip,1.3018322082931535
policy,T8578,CHP_w-pellet,1.544041450777202
policy,T8578,CHP_w-waste,1.3018322082931535
policy,T8578,FF_solar,2.2222222222222223
policy,T8578,FF_industry,1.0
policy,T8578,HOB_biofuel,0.970873786407767
policy,T8578,HOB_elec,1.0101010101010102
policy,T8578,HOB_gasoil,0.970873786407767
policy,T8578,HOB_muniwaste,0.9469696969696969
policy,T8578,HOB_natgas,0.970873786407767
policy,T8578,HOB_straw,0.970873786407767
policy,T8578,HOB_w-chip,0.8771929824561404
policy,T8578,HOB_w-pellet,0.9891196834817014
policy,T8578,HOB_w-waste,0.8771929824561404
policy,T8578,HP_ambient,0.44150110375275936
policy,T8578,HP_industry,0.3473428273706148
policy,T8578,HR_S-near,0.32916392363396973
policy,T8578,HR_S-far,0.32916392363396973
policy,T8578,HR_M-near,0.2937720329024677
policy,T8578,HR_M-far,0.2937720329024677
policy,T8578,HR_L-near,0.2653927813163482
policy,T8578,HR_L-far,0.2653927813163482
policy,T8698,CHP_biofuel,2.0969560315670797
policy,T8698,CHP_coal,1.7358490566037734
policy,T8698,CHP_muniwaste,1.2732615083251715
policy,T8698,CHP_natgas,2.70906949352179
policy,T8698,CHP_straw,1.453252032520325
policy,T8698,CHP_w-chip,1.3018322082931535
policy,T8698,CHP_w-pellet,1.544041450777202
policy,T8698,CHP_w-waste,1.3018322082931535
policy,T8698,FF_solar,2.2222222222222223
policy,T8698,FF_industry,1.0
policy,T8698,HOB_biofuel,0.970873786407767
policy,T8698,HOB_elec,1.0101010101010102
policy,T8698,HOB_gasoil,0.970873786407767
policy,T8698,HOB_muniwaste,0.9469696969696969
policy,T8698,HOB_natgas,0.970873786407767
policy,T8698,HOB_straw,0.970873786407767
policy,T8698,HOB_w-chip,0.8771929824561404
policy,T8698,HOB_w-pellet,0.9891196834817014
policy,T8698,HOB_w-waste,0.8771929824561404
policy,T8698,HP_ambient,0.4111842105263158
policy,T8698,HP_industry,0.3506311360448808
policy,T8698,HR_S-near,0.3325573661456601
policy,T8698,HR_S-far,0.3325573661456601
policy,T8698,HR_M-near,0.29664787896766537
policy,T8698,HR_M-far,0.29664787896766537
policy,T8698,HR_L-near,0.2680246582685607
policy,T8698,HR_L-far,0.2680246582685607
