,CHP_biofuel,CHP_coal,CHP_muniwaste,CHP_natgas,CHP_straw,CHP_w-chip,CHP_w-pellet,CHP_w-waste,FF_solar,FF_industry,HOB_biofuel,HOB_elec,HOB_gasoil,HOB_muniwaste,HOB_natgas,HOB_straw,HOB_w-chip,HOB_w-pellet,HOB_w-waste,HP_ambient,HP_industry,HR_S-near,HR_S-far,HR_M-near,HR_M-far,HR_L-near,HR_L-far
T6412,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.029,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6413,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.029,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6414,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.017,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6415,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.011,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6416,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.046,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6417,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.064,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6418,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.07,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6419,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.076,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6420,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.082,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6421,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.094,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6422,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.124,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6423,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.124,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6424,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.118,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6425,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.106,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6426,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.094,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6427,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.07,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6428,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.046,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6429,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.046,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6430,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.046,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6431,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.04,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6432,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.017,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6433,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.994,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6434,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.989,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6435,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.906,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6436,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.869,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6437,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.885,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6438,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.922,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6439,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.972,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6440,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.006,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6441,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.064,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6442,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.106,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6443,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.155,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6444,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.213,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6445,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.226,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6446,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.22,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6447,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.233,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6448,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.22,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6449,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.187,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6450,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.131,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6451,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.112,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6452,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.094,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6453,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.058,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6454,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.046,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6455,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.064,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6456,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.023,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6457,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.04,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6458,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.046,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6459,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.029,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6460,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.006,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6461,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.95,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6462,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.922,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6463,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.029,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6464,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.082,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6465,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.124,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6466,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.181,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6467,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.273,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6468,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.3,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6469,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.293,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6470,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.266,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6471,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.22,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6472,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.207,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6473,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.168,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6474,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.131,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6475,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.076,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6476,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.082,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6477,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.088,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6478,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.082,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6479,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.094,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6480,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.088,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6481,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.094,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6482,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.088,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6483,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.106,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6484,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.124,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6485,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.124,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6486,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.118,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6487,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.112,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6488,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.168,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6489,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.22,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6490,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.187,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6491,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.187,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6492,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.22,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6493,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.328,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6494,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.335,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6495,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.314,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6496,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.37,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6497,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.28,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6498,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.194,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6499,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.143,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6500,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.07,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6501,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.064,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6502,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.011,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6503,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.966,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6504,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.944,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6505,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.922,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6506,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.006,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6507,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.017,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6508,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.023,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6509,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.064,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6510,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.058,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6511,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.094,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6512,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.1,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6513,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.112,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6514,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.137,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6515,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.194,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6516,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.2,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6517,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.194,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6518,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.155,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6519,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.162,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6520,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.149,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6521,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.131,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6522,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.112,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6523,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.131,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6524,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.143,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6525,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.076,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6526,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,3.029,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6527,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.983,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6528,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.933,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6529,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.875,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6530,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.88,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6531,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.88,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6532,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.885,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6533,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.906,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6534,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.901,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6535,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.901,3.168,3.364,3.364,3.768,3.768,4.17,4.17
T6536,0.887,1.06,1.021,0.849,0.984,1.037,0.965,1.037,0.45,1,1.03,0.99,1.03,1.056,1.03,1.03,1.14,1.011,1.14,2.933,3.168,3.364,3.364,3.768,3.768,4.17,4.17
