timestep,transmission supply,transmission return,distribution supply,distribution return
[unit],[°C],[°C],[°C],[°C]
[source],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden]
T2315,112,54,87,49
T2316,112,54,87,49
T2317,112,54,87,49
T2318,112,54,87,49
T2319,112,54,87,49
T2320,112,54,87,49
T2321,112,54,87,49
T2322,112,54,87,49
T2323,112,54,87,49
T2324,112,54,87,49
T2325,112,54,87,49
T2326,112,54,87,49
T2327,112,54,87,49
T2328,112,54,87,49
T2329,112,54,87,49
T2330,112,54,87,49
T2331,112,54,87,49
T2332,112,54,87,49
T2333,112,54,87,49
T2334,112,54,87,49
T2335,112,54,87,49
T2336,112,54,87,49
T2337,112,54,87,49
T2338,112,54,87,49
T2339,112,54,87,49
T2340,112,54,87,49
T2341,112,54,87,49
T2342,112,54,87,49
T2343,112,54,87,49
T2344,112,54,87,49
T2345,112,54,87,49
T2346,112,54,87,49
T2347,112,54,87,49
T2348,112,54,87,49
T2349,112,54,87,49
T2350,112,54,87,49
T2351,112,54,87,49
T2352,112,54,87,49
T2353,112,54,87,49
T2354,112,54,87,49
T2355,112,54,87,49
T2356,112,54,87,49
T2357,112,54,87,49
T2358,112,54,87,49
T2359,112,54,87,49
T2360,112,54,87,49
T2361,112,53,87,48
T2362,112,53,87,48
T2363,112,53,87,48
T2364,112,53,87,48
T2365,112,53,87,48
T2366,112,53,87,48
T2367,112,53,87,48
T2368,112,53,87,48
T2369,112,53,87,48
T2370,112,53,87,48
T2371,112,53,87,48
T2372,112,53,87,48
T2373,112,53,87,48
T2374,112,53,87,48
T2375,112,53,87,48
T2376,112,53,87,48
T2377,112,53,87,48
T2378,112,53,87,48
T2379,112,53,87,48
T2380,112,53,87,48
T2381,112,53,87,48
T2382,112,53,87,48
T2383,112,53,87,48
T2384,112,53,87,48
T2385,112,53,87,48
T2386,112,53,87,48
T2387,112,53,87,48
T2388,112,53,87,48
T2389,112,53,87,48
T2390,112,53,87,48
T2391,112,53,87,48
T2392,112,53,87,48
T2393,112,53,87,48
T2394,112,53,87,48
T2395,112,53,87,48
T2396,112,53,87,48
T2397,112,53,87,48
T2398,112,53,87,48
T2399,112,53,87,48
T2400,112,53,87,48
T2401,112,53,87,48
T2402,112,53,87,48
T2403,112,53,87,48
T2404,112,53,87,48
T2405,112,53,87,48
T2406,112,53,87,48
T2407,112,53,87,48
T2408,112,53,87,48
T2409,112,53,87,48
T2410,112,53,87,48
T2411,112,53,87,48
T2412,112,53,87,48
T2413,112,53,87,48
T2414,112,53,87,48
T2415,112,53,87,48
T2416,112,53,87,48
T2417,112,53,87,48
T2418,112,53,87,48
T2419,112,53,87,48
T2420,112,53,87,48
T2421,112,53,87,48
T2422,112,53,87,48
T2423,112,53,87,48
T2424,112,53,87,48
T2425,112,53,87,48
T2426,112,53,87,48
T2427,112,53,87,48
T2428,112,53,87,48
T2429,112,53,87,48
T2430,112,53,87,48
T2431,112,53,87,48
T2432,112,53,87,48
T2433,112,53,87,48
T2434,112,53,87,48
T2435,112,53,87,48
T2436,112,53,87,48
T2437,112,53,87,48
T2438,112,53,87,48
T2439,112,53,87,48
T2440,112,53,87,48
T2441,112,53,87,48
T2442,112,53,87,48
T2443,112,53,87,48
T2444,112,53,87,48
T2445,112,53,87,48
T2446,112,53,87,48
T2447,112,53,87,48
T2448,112,53,87,48
T2449,112,53,87,48
T2450,112,53,87,48
T2451,112,53,87,48
T2452,112,53,87,48
T2453,112,53,87,48
T2454,112,53,87,48
T2455,112,53,87,48
T2456,112,53,87,48
T2457,112,53,87,48
T2458,112,53,87,48
T2459,112,53,87,48
T2460,112,53,87,48
T2461,112,53,87,48
T2462,112,53,87,48
T2463,112,53,87,48
T2464,112,53,87,48
T2465,112,53,87,48
T2466,112,53,87,48
T2467,112,53,87,48
T2468,112,53,87,48
T2469,112,53,87,48
T2470,112,53,87,48
T2471,112,53,87,48
T2472,112,53,87,48
T2473,112,53,87,48
T2474,112,53,87,48
T2475,112,53,87,48
T2476,112,53,87,48
T2477,112,53,87,48
T2478,112,53,87,48
T2479,112,53,87,48
T2480,112,53,87,48
T2481,112,53,87,48
T2482,112,53,87,48
T2483,112,53,87,48
T2484,112,53,87,48
T2485,112,53,87,48
T2486,112,53,87,48
T2487,112,53,87,48
T2488,112,53,87,48
T2489,112,53,87,48
T2490,112,53,87,48
T2491,112,53,87,48
T2492,112,53,87,48
T2493,112,53,87,48
T2494,112,53,87,48
T2495,112,53,87,48
T2496,112,53,87,48
T2497,112,53,87,48
T2498,112,53,87,48
T2499,112,53,87,48
T2500,112,53,87,48
T2501,112,53,87,48
T2502,112,53,87,48
T2503,112,53,87,48
T2504,112,53,87,48
T2505,112,53,87,48
T2506,112,53,87,48
T2507,112,53,87,48
T2508,112,53,87,48
T2509,112,53,87,48
T2510,111,53,86,48
T2511,111,53,86,48
T2512,111,53,86,48
T2513,111,53,86,48
T2514,111,53,86,48
T2515,111,53,86,48
T2516,111,53,86,48
T2517,111,53,86,48
T2518,111,53,86,48
T2519,111,53,86,48
T2520,111,53,86,48
T2521,111,53,86,48
T2522,111,53,86,48
T2523,111,53,86,48
T2524,111,53,86,48
T2525,111,53,86,48
T2526,111,53,86,48
T2527,111,53,86,48
T2528,111,53,86,48
T2529,111,53,86,48
T2530,111,53,86,48
T2531,111,53,86,48
T2532,111,53,86,48
T2533,111,53,86,48
T2534,111,53,86,48
T2535,111,53,86,48
T2536,111,53,86,48
T2537,111,53,86,48
T2538,111,53,86,48
T2539,111,53,86,48
T2540,111,53,86,48
T2541,111,53,86,48
T2542,111,53,86,48
T2543,111,53,86,48
T2544,111,53,86,48
T2545,111,53,86,48
T2546,111,53,86,48
T2547,111,53,86,48
T2548,111,53,86,48
T2549,111,53,86,48
T2550,111,53,86,48
T2551,111,53,86,48
T2552,111,53,86,48
T2553,111,53,86,48
T2554,111,53,86,48
T2555,111,53,86,48
T2556,111,53,86,48
T2557,111,53,86,48
T2558,111,53,86,48
T2559,111,53,86,48
T2560,111,53,86,48
T2561,111,53,86,48
T2562,111,53,86,48
T2563,111,53,86,48
T2564,111,53,86,48
T2565,111,53,86,48
T2566,111,53,86,48
T2567,111,53,86,48
T2568,111,53,86,48
T2569,111,53,86,48
T2570,111,53,86,48
T2571,111,53,86,48
T2572,111,53,86,48
T2573,111,53,86,48
T2574,111,53,86,48
T2575,111,53,86,48
T2576,111,53,86,48
T2577,111,53,86,48
T2578,111,53,86,48
T2579,111,53,86,48
T2580,111,53,86,48
T2581,111,53,86,48
T2582,111,53,86,48
T2583,111,53,86,48
T2584,111,53,86,48
T2585,111,53,86,48
T2586,111,53,86,48
T2587,111,53,86,48
T2588,111,53,86,48
T2589,111,53,86,48
T2590,111,53,86,48
T2591,111,53,86,48
T2592,111,53,86,48
T2593,111,53,86,48
T2594,111,53,86,48
T2595,111,53,86,48
T2596,111,53,86,48
T2597,111,53,86,48
T2598,111,53,86,48
T2599,111,53,86,48
T2600,111,53,86,48
T2601,111,53,86,48
T2602,111,53,86,48
T2603,111,53,86,48
T2604,111,53,86,48
T2605,111,53,86,48
T2606,111,53,86,48
T2607,111,53,86,48
T2608,111,53,86,48
T2609,111,53,86,48
T2610,111,53,86,48
T2611,111,53,86,48
T2612,111,53,86,48
T2613,111,53,86,48
T2614,111,53,86,48
T2615,111,53,86,48
T2616,111,53,86,48
T2617,111,53,86,48
T2618,111,53,86,48
T2619,111,53,86,48
T2620,111,53,86,48
T2621,111,53,86,48
T2622,111,53,86,48
T2623,111,53,86,48
T2624,111,53,86,48
T2625,111,53,86,48
T2626,111,53,86,48
T2627,111,53,86,48
T2628,111,53,86,48
T2629,111,53,86,48
T2630,111,53,86,48
T2631,111,53,86,48
T2632,111,53,86,48
T2633,111,53,86,48
T2634,111,53,86,48
T2635,111,53,86,48
T2636,111,53,86,48
T2637,111,53,86,48
T2638,111,53,86,48
T2639,111,53,86,48
T2640,111,53,86,48
T2641,111,53,86,48
T2642,111,53,86,48
T2643,111,53,86,48
T2644,111,53,86,48
T2645,111,53,86,48
T2646,111,53,86,48
T2647,111,53,86,48
T2648,111,53,86,48
T2649,111,53,86,48
T2650,111,53,86,48
T2651,111,53,86,48
T2652,111,53,86,48
T2653,111,53,86,48
T2654,111,53,86,48
T2655,111,53,86,48
T2656,111,53,86,48
T2657,111,53,86,48
T2658,111,53,86,48
T2659,111,53,86,48
T2660,111,53,86,48
T2661,111,53,86,48
T2662,111,53,86,48
T2663,111,53,86,48
T2664,111,53,86,48
T2665,111,53,86,48
T2666,111,53,86,48
T2667,111,53,86,48
T2668,111,53,86,48
T2669,111,53,86,48
T2670,111,53,86,48
T2671,111,53,86,48
T2672,111,53,86,48
T2673,111,53,86,48
T2674,111,53,86,48
T2675,111,53,86,48
T2676,111,53,86,48
T2677,111,53,86,48
T2678,111,53,86,48
T2679,111,53,86,48
T2680,111,53,86,48
T2681,111,53,86,48
T2682,111,53,86,48
T2683,111,53,86,48
T2684,111,53,86,48
T2685,111,53,86,48
T2686,111,53,86,48
T2687,111,53,86,48
T2688,111,53,86,48
T2689,111,53,86,48
T2690,111,53,86,48
T2691,111,53,86,48
T2692,111,53,86,48
T2693,111,53,86,48
T2694,111,53,86,48
T2695,111,53,86,48
T2696,111,53,86,48
T2697,111,53,86,48
T2698,111,53,86,48
T2699,111,53,86,48
T2700,111,53,86,48
T2701,111,53,86,48
T2702,111,53,86,48
T2703,111,53,86,48
T2704,111,53,86,48
T2705,111,53,86,48
T2706,111,53,86,48
T2707,111,53,86,48
T2708,111,53,86,48
T2709,111,53,86,48
T2710,111,53,86,48
T2711,111,53,86,48
T2712,111,53,86,48
T2713,111,53,86,48
T2714,111,53,86,48
T2715,111,53,86,48
T2716,111,53,86,48
T2717,111,53,86,48
T2718,111,53,86,48
T2719,111,53,86,48
T2720,111,53,86,48
T2721,111,53,86,48
T2722,111,53,86,48
T2723,111,53,86,48
T2724,111,53,86,48
T2725,111,53,86,48
T2726,111,53,86,48
T2727,111,53,86,48
T2728,111,53,86,48
T2729,111,53,86,48
T2730,111,53,86,48
T2731,111,53,86,48
T2732,111,53,86,48
T2733,111,53,86,48
T2734,111,53,86,48
T2735,111,53,86,48
T2736,111,53,86,48
T2737,111,53,86,48
T2738,111,53,86,48
T2739,111,53,86,48
T2740,111,53,86,48
T2741,111,53,86,48
T2742,111,53,86,48
T2743,111,53,86,48
T2744,111,53,86,48
T2745,111,53,86,48
T2746,111,53,86,48
T2747,111,53,86,48
T2748,111,53,86,48
T2749,111,53,86,48
T2750,111,53,86,48
T2751,111,53,86,48
T2752,111,53,86,48
T2753,111,53,86,48
T2754,111,53,86,48
T2755,111,53,86,48
T2756,111,53,86,48
T2757,111,53,86,48
T2758,111,53,86,48
T2759,111,53,86,48
T2760,111,53,86,48
T2761,111,53,86,48
T2762,111,53,86,48
T2763,111,53,86,48
T2764,111,53,86,48
T2765,111,53,86,48
T2766,111,53,86,48
T2767,111,53,86,48
T2768,111,53,86,48
T2769,111,53,86,48
T2770,111,53,86,48
T2771,111,53,86,48
T2772,111,53,86,48
T2773,111,53,86,48
T2774,111,53,86,48
T2775,111,53,86,48
T2776,111,53,86,48
T2777,111,53,86,48
T2778,111,53,86,48
T2779,111,53,86,48
T2780,111,53,86,48
T2781,111,53,86,48
T2782,111,53,86,48
T2783,111,53,86,48
T2784,111,53,86,48
T2785,111,53,86,48
T2786,111,53,86,48
T2787,111,53,86,48
T2788,111,53,86,48
T2789,111,53,86,48
T2790,111,53,86,48
T2791,111,53,86,48
T2792,111,53,86,48
T2793,111,53,86,48
T2794,111,53,86,48
T2795,110,53,85,48
T2796,110,53,85,48
T2797,110,53,85,48
T2798,110,53,85,48
T2799,110,53,85,48
T2800,110,53,85,48
T2801,110,53,85,48
T2802,110,53,85,48
T2803,110,53,85,48
T2804,110,53,85,48
T2805,110,53,85,48
T2806,110,53,85,48
T2807,110,53,85,48
T2808,110,53,85,48
T2809,110,53,85,48
T2810,110,53,85,48
T2811,110,53,85,48
T2812,110,53,85,48
T2813,110,53,85,48
T2814,110,53,85,48
T2815,110,53,85,48
T2816,110,53,85,48
T2817,110,53,85,48
T2818,110,53,85,48
T2819,110,53,85,48
T2820,110,53,85,48
T2821,110,53,85,48
T2822,110,53,85,48
T2823,110,53,85,48
T2824,110,53,85,48
T2825,110,53,85,48
T2826,110,53,85,48
T2827,110,53,85,48
T2828,110,53,85,48
T2829,110,53,85,48
T2830,110,53,85,48
T2831,110,53,85,48
T2832,110,53,85,48
T2833,110,53,85,48
T2834,110,53,85,48
T2835,110,53,85,48
T2836,110,53,85,48
T2837,110,53,85,48
T2838,110,53,85,48
T2839,110,53,85,48
T2840,110,53,85,48
T2841,110,53,85,48
T2842,110,53,85,48
T2843,110,53,85,48
T2844,110,53,85,48
T2845,110,53,85,48
T2846,110,53,85,48
T2847,110,53,85,48
T2848,110,53,85,48
T2849,110,53,85,48
T2850,110,53,85,48
T2851,110,53,85,48
T2852,110,53,85,48
T2853,110,53,85,48
T2854,110,53,85,48
T2855,110,53,85,48
T2856,110,53,85,48
T2857,110,53,85,48
T2858,110,53,85,48
T2859,110,53,85,48
T2860,110,53,85,48
T2861,110,53,85,48
T2862,110,53,85,48
T2863,110,53,85,48
T2864,110,53,85,48
T2865,110,53,85,48
T2866,110,53,85,48
T2867,110,53,85,48
T2868,110,53,85,48
T2869,110,53,85,48
T2870,110,53,85,48
T2871,110,53,85,48
T2872,110,53,85,48
T2873,110,53,85,48
T2874,110,53,85,48
T2875,110,53,85,48
T2876,110,53,85,48
T2877,110,53,85,48
T2878,110,53,85,48
T2879,110,53,85,48
T2880,110,53,85,48
T2881,110,53,85,48
T2882,110,53,85,48
T2883,110,53,85,48
T2884,110,53,85,48
T2885,110,53,85,48
T2886,110,53,85,48
T2887,110,53,85,48
T2888,110,53,85,48
T2889,110,53,85,48
T2890,110,53,85,48
T2891,110,53,85,48
T2892,110,53,85,48
T2893,110,53,85,48
T2894,110,53,85,48
T2895,110,53,85,48
T2896,110,53,85,48
T2897,110,53,85,48
T2898,110,53,85,48
T2899,110,53,85,48
T2900,110,53,85,48
T2901,110,53,85,48
T2902,110,53,85,48
T2903,110,53,85,48
T2904,110,53,85,48
T2905,110,53,85,48
T2906,110,53,85,48
T2907,110,53,85,48
T2908,110,53,85,48
T2909,110,53,85,48
T2910,110,53,85,48
T2911,110,53,85,48
T2912,110,53,85,48
T2913,110,53,85,48
T2914,110,53,85,48
T2915,110,53,85,48
T2916,110,53,85,48
T2917,110,53,85,48
T2918,110,53,85,48
T2919,110,53,85,48
T2920,110,53,85,48
T2921,110,53,85,48
T2922,110,53,85,48
T2923,110,53,85,48
T2924,110,53,85,48
T2925,110,53,85,48
T2926,110,53,85,48
T2927,110,53,85,48
T2928,110,53,85,48
T2929,110,53,85,48
T2930,110,53,85,48
T2931,110,53,85,48
T2932,110,53,85,48
T2933,110,53,85,48
T2934,110,53,85,48
T2935,110,52,85,47
T2936,110,52,85,47
T2937,110,52,85,47
T2938,110,52,85,47
T2939,110,52,85,47
T2940,110,52,85,47
T2941,110,52,85,47
T2942,110,52,85,47
T2943,110,52,85,47
T2944,110,52,85,47
T2945,110,52,85,47
T2946,110,52,85,47
T2947,110,52,85,47
T2948,110,52,85,47
T2949,110,52,85,47
T2950,110,52,85,47
T2951,110,52,85,47
T2952,110,52,85,47
T2953,110,52,85,47
T2954,110,52,85,47
T2955,110,52,85,47
T2956,110,52,85,47
T2957,110,52,85,47
T2958,110,52,85,47
T2959,110,52,85,47
T2960,110,52,85,47
T2961,110,52,85,47
T2962,110,52,85,47
T2963,110,52,85,47
T2964,110,52,85,47
T2965,110,52,85,47
T2966,110,52,85,47
T2967,110,52,85,47
T2968,110,52,85,47
T2969,110,52,85,47
T2970,110,52,85,47
T2971,110,52,85,47
T2972,110,52,85,47
T2973,110,52,85,47
T2974,110,52,85,47
T2975,110,52,85,47
T2976,110,52,85,47
T2977,110,52,85,47
T2978,110,52,85,47
T2979,110,52,85,47
T2980,110,52,85,47
T2981,110,52,85,47
T2982,110,52,85,47
T2983,110,52,85,47
T2984,110,52,85,47
T2985,110,52,85,47
T2986,110,52,85,47
T2987,110,52,85,47
T2988,110,52,85,47
T2989,110,52,85,47
T2990,110,52,85,47
T2991,110,52,85,47
T2992,110,52,85,47
T2993,110,52,85,47
T2994,110,52,85,47
T2995,110,52,85,47
T2996,110,52,85,47
T2997,110,52,85,47
T2998,110,52,85,47
T2999,110,52,85,47
T3000,110,52,85,47
T3001,110,52,85,47
T3002,110,52,85,47
T3003,110,52,85,47
T3004,110,52,85,47
T3005,110,52,85,47
T3006,110,52,85,47
T3007,110,52,85,47
T3008,110,52,85,47
T3009,110,52,85,47
T3010,110,52,85,47
T3011,110,52,85,47
T3012,110,52,85,47
T3013,110,52,85,47
T3014,110,52,85,47
T3015,110,52,85,47
T3016,110,52,85,47
T3017,110,52,85,47
T3018,110,52,85,47
T3019,110,52,85,47
T3020,110,52,85,47
T3021,110,52,85,47
T3022,110,52,85,47
T3023,110,52,85,47
T3024,110,52,85,47
T3025,110,52,85,47
T3026,110,52,85,47
T3027,110,52,85,47
T3028,110,52,85,47
T3029,110,52,85,47
T3030,110,52,85,47
T3031,110,52,85,47
T3032,110,52,85,47
T3033,110,52,85,47
T3034,110,52,85,47
T3035,110,52,85,47
T3036,110,52,85,47
T3037,110,52,85,47
T3038,110,52,85,47
T3039,110,52,85,47
T3040,110,52,85,47
T3041,110,52,85,47
T3042,110,52,85,47
T3043,110,52,85,47
T3044,110,52,85,47
T3045,110,52,85,47
T3046,110,52,85,47
T3047,110,52,85,47
T3048,110,52,85,47
T3049,110,52,85,47
T3050,110,52,85,47
T3051,110,52,85,47
T3052,110,52,85,47
T3053,110,52,85,47
T3054,110,52,85,47
T3055,110,52,85,47
T3056,110,52,85,47
T3057,110,52,85,47
T3058,110,52,85,47
T3059,110,52,85,47
T3060,110,52,85,47
T3061,110,52,85,47
T3062,110,52,85,47
T3063,110,52,85,47
T3064,110,52,85,47
T3065,110,52,85,47
T3066,110,52,85,47
T3067,110,52,85,47
T3068,110,52,85,47
T3069,110,52,85,47
T3070,110,52,85,47
T3071,110,52,85,47
T3072,110,52,85,47
T3073,110,52,85,47
T3074,109,52,84,47
T3075,109,52,84,47
T3076,109,52,84,47
T3077,109,52,84,47
T3078,109,52,84,47
T3079,109,52,84,47
T3080,109,52,84,47
T3081,109,52,84,47
T3082,109,52,84,47
T3083,109,52,84,47
T3084,109,52,84,47
T3085,109,52,84,47
T3086,109,52,84,47
T3087,109,52,84,47
T3088,109,52,84,47
T3089,109,52,84,47
T3090,109,52,84,47
T3091,109,52,84,47
T3092,109,52,84,47
T3093,109,52,84,47
T3094,109,52,84,47
T3095,109,52,84,47
T3096,109,52,84,47
T3097,109,52,84,47
T3098,109,52,84,47
T3099,109,52,84,47
T3100,109,52,84,47
T3101,109,52,84,47
T3102,109,52,84,47
T3103,109,52,84,47
T3104,109,52,84,47
T3105,109,52,84,47
T3106,109,52,84,47
T3107,109,52,84,47
T3108,109,52,84,47
T3109,109,52,84,47
T3110,109,52,84,47
T3111,109,52,84,47
T3112,109,52,84,47
T3113,109,52,84,47
T3114,109,52,84,47
T3115,109,52,84,47
T3116,109,52,84,47
T3117,109,52,84,47
T3118,109,52,84,47
T3119,109,52,84,47
T3120,109,52,84,47
T3121,109,52,84,47
T3122,109,52,84,47
T3123,109,52,84,47
T3124,109,52,84,47
T3125,109,52,84,47
T3126,109,52,84,47
T3127,109,52,84,47
T3128,109,52,84,47
T3129,109,52,84,47
T3130,109,52,84,47
T3131,109,52,84,47
T3132,109,52,84,47
T3133,109,52,84,47
T3134,109,52,84,47
T3135,109,52,84,47
T3136,109,52,84,47
T3137,109,52,84,47
T3138,109,52,84,47
T3139,109,52,84,47
T3140,109,52,84,47
T3141,109,52,84,47
T3142,109,52,84,47
T3143,109,52,84,47
T3144,109,52,84,47
T3145,109,52,84,47
T3146,109,52,84,47
T3147,109,52,84,47
T3148,109,52,84,47
T3149,109,52,84,47
T3150,109,52,84,47
T3151,109,52,84,47
T3152,109,52,84,47
T3153,109,52,84,47
T3154,109,52,84,47
T3155,109,52,84,47
T3156,109,52,84,47
T3157,109,52,84,47
T3158,109,52,84,47
T3159,109,52,84,47
T3160,109,52,84,47
T3161,109,52,84,47
T3162,109,52,84,47
T3163,109,52,84,47
T3164,109,52,84,47
T3165,109,52,84,47
T3166,109,52,84,47
T3167,109,52,84,47
T3168,109,52,84,47
T3169,109,52,84,47
T3170,109,52,84,47
T3171,109,52,84,47
T3172,109,52,84,47
T3173,109,52,84,47
T3174,109,52,84,47
T3175,109,52,84,47
T3176,109,52,84,47
T3177,109,52,84,47
T3178,109,52,84,47
T3179,109,52,84,47
T3180,109,52,84,47
T3181,109,52,84,47
T3182,109,52,84,47
T3183,109,52,84,47
T3184,109,52,84,47
T3185,109,52,84,47
T3186,109,52,84,47
T3187,109,52,84,47
T3188,109,52,84,47
T3189,109,52,84,47
T3190,109,52,84,47
T3191,109,52,84,47
T3192,109,52,84,47
T3193,109,52,84,47
T3194,109,52,84,47
T3195,109,52,84,47
T3196,109,52,84,47
T3197,109,52,84,47
T3198,109,52,84,47
T3199,109,52,84,47
T3200,109,52,84,47
T3201,109,52,84,47
T3202,109,52,84,47
T3203,109,52,84,47
T3204,109,52,84,47
T3205,109,52,84,47
T3206,109,52,84,47
T3207,109,52,84,47
T3208,109,52,84,47
T3209,109,52,84,47
T3210,109,52,84,47
T3211,109,52,84,47
T3212,109,52,84,47
T3213,109,52,84,47
T3214,109,52,84,47
T3215,109,52,84,47
T3216,109,52,84,47
T3217,109,52,84,47
T3218,109,52,84,47
T3219,109,52,84,47
T3220,109,52,84,47
T3221,109,52,84,47
T3222,109,52,84,47
T3223,109,52,84,47
T3224,109,52,84,47
T3225,109,52,84,47
T3226,109,52,84,47
T3227,109,52,84,47
T3228,109,52,84,47
T3229,109,52,84,47
T3230,109,52,84,47
T3231,109,52,84,47
T3232,109,52,84,47
T3233,109,52,84,47
T3234,109,52,84,47
T3235,109,52,84,47
T3236,109,52,84,47
T3237,109,52,84,47
T3238,109,52,84,47
T3239,109,52,84,47
T3240,109,52,84,47
T3241,109,52,84,47
T3242,109,52,84,47
T3243,109,52,84,47
T3244,109,52,84,47
T3245,109,52,84,47
T3246,109,52,84,47
T3247,109,52,84,47
T3248,109,52,84,47
T3249,109,52,84,47
T3250,109,52,84,47
T3251,109,52,84,47
T3252,109,52,84,47
T3253,109,52,84,47
T3254,109,52,84,47
T3255,109,52,84,47
T3256,109,52,84,47
T3257,109,52,84,47
T3258,109,52,84,47
T3259,109,52,84,47
T3260,109,52,84,47
T3261,109,52,84,47
T3262,109,52,84,47
T3263,109,52,84,47
T3264,109,52,84,47
T3265,109,52,84,47
T3266,109,52,84,47
T3267,109,52,84,47
T3268,109,52,84,47
T3269,109,52,84,47
T3270,109,52,84,47
T3271,109,52,84,47
T3272,109,52,84,47
T3273,109,52,84,47
T3274,109,52,84,47
T3275,109,52,84,47
T3276,109,52,84,47
T3277,109,52,84,47
T3278,109,52,84,47
T3279,109,52,84,47
T3280,109,52,84,47
T3281,109,52,84,47
T3282,109,52,84,47
T3283,109,52,84,47
T3284,109,52,84,47
T3285,109,52,84,47
T3286,109,52,84,47
T3287,109,52,84,47
T3288,109,52,84,47
T3289,109,52,84,47
T3290,109,52,84,47
T3291,109,52,84,47
T3292,109,52,84,47
T3293,109,52,84,47
T3294,109,52,84,47
T3295,109,52,84,47
T3296,109,52,84,47
T3297,109,52,84,47
T3298,109,52,84,47
T3299,109,52,84,47
T3300,109,52,84,47
T3301,109,52,84,47
T3302,109,52,84,47
T3303,109,52,84,47
T3304,109,52,84,47
T3305,109,52,84,47
T3306,109,52,84,47
T3307,109,52,84,47
T3308,109,52,84,47
T3309,109,52,84,47
T3310,109,52,84,47
T3311,109,52,84,47
T3312,109,52,84,47
T3313,109,52,84,47
T3314,109,52,84,47
T3315,109,52,84,47
T3316,109,52,84,47
T3317,109,52,84,47
T3318,109,52,84,47
T3319,109,52,84,47
T3320,109,52,84,47
T3321,109,52,84,47
T3322,109,52,84,47
T3323,109,52,84,47
T3324,109,52,84,47
T3325,109,52,84,47
T3326,109,52,84,47
T3327,109,52,84,47
T3328,109,52,84,47
T3329,109,52,84,47
T3330,109,52,84,47
T3331,109,52,84,47
T3332,109,52,84,47
T3333,109,52,84,47
T3334,109,52,84,47
T3335,109,52,84,47
T3336,109,52,84,47
T3337,109,52,84,47
T3338,109,52,84,47
T3339,109,52,84,47
T3340,109,52,84,47
T3341,109,52,84,47
T3342,109,52,84,47
T3343,109,52,84,47
T3344,109,52,84,47
T3345,109,52,84,47
T3346,109,52,84,47
T3347,109,52,84,47
T3348,109,52,84,47
T3349,109,52,84,47
T3350,109,52,84,47
T3351,109,52,84,47
T3352,109,52,84,47
T3353,109,52,84,47
T3354,109,52,84,47
T3355,109,52,84,47
T3356,109,52,84,47
T3357,109,52,84,47
T3358,109,52,84,47
T3359,108,52,83,47
T3360,108,52,83,47
T3361,108,52,83,47
T3362,108,52,83,47
T3363,108,52,83,47
T3364,108,52,83,47
T3365,108,52,83,47
T3366,108,52,83,47
T3367,108,52,83,47
T3368,108,52,83,47
T3369,108,52,83,47
T3370,108,52,83,47
T3371,108,52,83,47
T3372,108,52,83,47
T3373,108,52,83,47
T3374,108,52,83,47
T3375,108,52,83,47
T3376,108,52,83,47
T3377,108,52,83,47
T3378,108,52,83,47
T3379,108,52,83,47
T3380,108,52,83,47
T3381,108,52,83,47
T3382,108,52,83,47
T3383,108,52,83,47
T3384,108,52,83,47
T3385,108,52,83,47
T3386,108,52,83,47
T3387,108,52,83,47
T3388,108,52,83,47
T3389,108,52,83,47
T3390,108,52,83,47
T3391,108,52,83,47
T3392,108,52,83,47
T3393,108,52,83,47
T3394,108,52,83,47
T3395,108,52,83,47
T3396,108,52,83,47
T3397,108,52,83,47
T3398,108,52,83,47
T3399,108,52,83,47
T3400,108,52,83,47
T3401,108,52,83,47
T3402,108,52,83,47
T3403,108,52,83,47
T3404,108,52,83,47
T3405,108,52,83,47
T3406,108,52,83,47
T3407,108,52,83,47
T3408,108,52,83,47
T3409,108,52,83,47
T3410,108,52,83,47
T3411,108,52,83,47
T3412,108,52,83,47
T3413,108,52,83,47
T3414,108,52,83,47
T3415,108,52,83,47
T3416,108,52,83,47
T3417,108,52,83,47
T3418,108,52,83,47
T3419,108,52,83,47
T3420,108,52,83,47
T3421,108,52,83,47
T3422,108,52,83,47
T3423,108,52,83,47
T3424,108,52,83,47
T3425,108,52,83,47
T3426,108,52,83,47
T3427,108,52,83,47
T3428,108,52,83,47
T3429,108,52,83,47
T3430,108,52,83,47
T3431,108,52,83,47
T3432,108,52,83,47
T3433,108,52,83,47
T3434,108,52,83,47
T3435,108,52,83,47
T3436,108,52,83,47
T3437,108,52,83,47
T3438,108,52,83,47
T3439,108,52,83,47
T3440,108,52,83,47
T3441,108,52,83,47
T3442,108,52,83,47
T3443,108,52,83,47
T3444,108,52,83,47
T3445,108,52,83,47
T3446,108,52,83,47
T3447,108,52,83,47
T3448,108,52,83,47
T3449,108,52,83,47
T3450,108,52,83,47
T3451,108,52,83,47
T3452,108,52,83,47
T3453,108,52,83,47
T3454,108,52,83,47
T3455,108,52,83,47
T3456,108,52,83,47
T3457,108,52,83,47
T3458,108,52,83,47
T3459,108,52,83,47
T3460,108,52,83,47
T3461,108,52,83,47
T3462,108,52,83,47
T3463,108,52,83,47
T3464,108,52,83,47
T3465,108,52,83,47
T3466,108,52,83,47
T3467,108,52,83,47
T3468,108,52,83,47
T3469,108,52,83,47
T3470,108,52,83,47
T3471,108,52,83,47
